time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
1.418541,-1.941322,258.571991,14.087605,-0.021608,-0.969946,-0.242358,-0.323301,0.236169,-0.916352,1.27013,0,57.752308,1,0,1,0,0,1,,1.367833,-14.195522,203.507568,32.634388,0.283894,-0.863324,-0.417224,-0.117451,0.40054,-0.90872,1.026282,0,68.966171,0.929314,0,1,0,1,1,
1.434867,-2.015598,258.441498,14.024611,-0.022107,-0.970141,-0.241532,-0.323464,0.235538,-0.916457,1.263069,0,57.780884,1,0,1,0,0,1,,1.37524,-14.455929,203.513245,32.849186,0.28949,-0.861385,-0.417387,-0.117963,0.400628,-0.908615,1.024691,0,68.6689,0.922255,0,1,0,1,1,
1.45185,-2.155262,258.193085,13.993819,-0.019994,-0.970208,-0.241445,-0.323797,0.234761,-0.916538,1.25769,0,57.881569,1,0,1,0,0,1,,1.390542,-14.595207,203.536285,32.932468,0.294016,-0.8597,-0.417697,-0.118289,0.400924,-0.908442,1.026495,0,68.376221,0.908486,0,1,0,1,1,
1.469149,-2.297852,257.958679,13.972157,-0.01775,-0.970211,-0.241612,-0.323761,0.234207,-0.916693,1.257602,0,58.037106,1,0,1,0,0,1,,1.407446,-14.685776,203.518555,33.035076,0.298246,-0.858822,-0.416503,-0.11846,0.399684,-0.908966,1.026168,0,68.179375,0.889202,0,1,0,1,1,
1.497992,-2.400299,257.753265,13.977788,-0.01679,-0.970174,-0.241829,-0.323827,0.234103,-0.916696,1.253106,0,57.998775,1,0,1,0,0,1,,1.425713,-14.661335,203.439545,33.016491,0.301019,-0.858512,-0.415145,-0.117603,0.398593,-0.909557,1.013707,0,68.13147,0.877878,0,1,0,1,1,
1.503184,-2.473194,257.586121,14.038528,-0.015371,-0.969986,-0.242674,-0.324156,0.234429,-0.916497,1.249182,0,57.999729,1,0,1,0,0,1,,1.443975,-14.584484,203.459702,32.918713,0.302234,-0.858374,-0.414547,-0.117013,0.398188,-0.90981,1.009563,0,68.119637,0.87248,0,1,0,1,1,
1.522259,-2.592297,257.401184,14.105835,-0.014612,-0.969823,-0.24337,-0.324633,0.234812,-0.91623,1.242315,0,57.912739,1,0,1,0,0,1,,1.459511,-14.463512,203.374298,32.873276,0.304254,-0.858142,-0.413548,-0.116538,0.397338,-0.910243,1.003601,0,67.909088,0.870738,0,1,0,1,1,
1.535851,-2.698174,257.235382,14.137998,-0.013969,-0.969768,-0.243628,-0.325131,0.234816,-0.916052,1.237428,0,57.858299,1,0,1,0,0,1,,1.475396,-14.328281,203.301025,32.8564,0.305497,-0.858007,-0.412912,-0.116333,0.396762,-0.91052,1.00132,0,67.838188,0.866303,0,1,0,1,1,
1.558736,-2.757168,257.001495,14.143265,-0.012744,-0.969872,-0.243282,-0.325501,0.234074,-0.916111,1.211609,0,57.821835,1,0,1,0,0,1,,1.491952,-14.236073,203.34819,33.123787,0.307679,-0.857013,-0.413355,-0.116453,0.397245,-0.910294,0.998554,0,67.801132,0.867211,0,1,0,1,1,
1.567662,-2.807446,256.738586,14.098035,-0.011329,-0.969989,-0.242884,-0.326011,0.23321,-0.91615,1.197547,0,57.79195,1,0,1,0,0,1,,1.510314,-14.149334,203.39711,33.402561,0.310791,-0.855517,-0.414124,-0.116561,0.398107,-0.909904,0.994579,0,67.78965,0.863707,0,1,0,1,1,
